Employeed ID ,Citizen Status,Citizen Country
258215,Citizen of United States,US
650129,Citizen of United States,US
709940,Citizen of United States,US
857293,Citizen of United States,US
896293,Citizen of United States,US
299067,Citizen of United States,US
814445,Citizen of United States,US
483909,Citizen of United States,US
809850,Citizen of United States,US
507161,Citizen of United States,US
539624,Citizen of United States,US
381236,Citizen of United States,US
546570,Citizen of United States,US
788207,Citizen of United States,US
333924,Citizen of United States,US
583797,Citizen of United States,US
231477,Citizen of United States,US
951298,Citizen of United States,US
968810,Citizen of United States,US
629324,Citizen of United States,US
338683,Citizen of United States,US
273029,Citizen of United States,US
482069,Citizen of United States,US
670459,Citizen of United States,US
377883,Citizen of United States,US
989305,Citizen of United States,US
710620,Citizen of United States,US
418992,Citizen of United States,US
333820,Citizen of Nepal,NP
484067,Citizen of United States,US
209427,Citizen of United States,US
162680,Citizen of United States,US
449800,Citizen of United States,US
581773,Citizen of United States,US
853818,Citizen of United States,US
946040,Citizen of United States,US
957098,Citizen of United States,US
326055,Citizen of United States,US
751360,Citizen of United States,US
761315,Citizen of United States,US
177783,Citizen of United States,US
122490,Citizen of Sweden,SE
476663,Citizen of United States,US
965908,Citizen of United States,US
571481,Citizen of United States,US
910842,Citizen of United States,US
593560,Citizen of United States,US
684962,Citizen of United States,US
148563,Citizen of United States,US
598417,Citizen of United States,US
770938,Citizen of United States,US
158186,Citizen of United States,US
218730,Citizen of United States,US
330365,Citizen of United States,US
861876,Citizen of United States,US
218560,Citizen of United States,US
762608,Citizen of Nepal,NP
540296,Citizen of United States,US
235224,Citizen of United States,US
376326,Citizen of United States,US
229646,Citizen of United States,US
384484,Citizen of United States,US
146818,Citizen of United States,US
646222,Citizen of United States,US
583694,Citizen of United States,US
720435,Citizen of United States,US
683883,Citizen of United States,US
513493,Citizen of United States,US
851484,Citizen of United States,US
267027,Citizen of United States,US
706305,Citizen of United States,US
730788,Citizen of United States,US
713936,Citizen of United States,US
667973,Citizen of United States,US
954874,Citizen of United States,US
731459,Citizen of United States,US
576201,Citizen of United States,US
693414,Citizen of United States,US
841488,Citizen of United States,US
660516,Citizen of United States,US
877108,Citizen of United States,US
204815,Citizen of United States,US
890034,Citizen of United States,US
114303,Citizen of United States,US
716234,Citizen of United States,US
954581,Citizen of United States,US
150376,Citizen of United States,US
477761,Citizen of United States,US
944911,Citizen of United States,US
124081,Citizen of United States,US
478707,Citizen of United States,US
147042,Citizen of United States,US
805913,Citizen of United States,US
964544,Citizen of United States,US
651773,Citizen of United States,US
667079,Citizen of United States,US
475986,Citizen of United States,US
958148,Citizen of United States,US
382800,Citizen of United States,US
173483,Citizen of United States,US
281903,Citizen of United States,US
261424,Citizen of United States,US
251220,Citizen of United States,US
314723,Citizen of United States,US
779777,Citizen of United States,US
519854,Citizen of United States,US
796913,Citizen of United States,US
391637,Citizen of United States,US
264428,Citizen of United States,US
356032,Citizen of United States,US
899481,Citizen of United States,US
947752,Citizen of United States,US
243645,Citizen of United States,US
863922,Citizen of United States,US
204791,Citizen of United States,US
942566,Citizen of United States,US
793257,Citizen of United States,US
926219,Citizen of United States,US
619167,Citizen of Costa Rica,CR
275598,Citizen of United States,US
718510,Citizen of United States,US
449952,Citizen of United States,US
822766,Citizen of United States,US
195107,Citizen of United States,US
890062,Citizen of United States,US
475685,Citizen of United States,US
551902,Citizen of United States,US
789447,Citizen of United States,US
914350,Citizen of United States,US
337441,Citizen of United States,US
197102,Citizen of United States,US
965517,Citizen of United States,US
178636,Citizen of United States,US
281870,Citizen of United States,US
890743,Citizen of United States,US
363196,Citizen of United States,US
168712,Citizen of United States,US
458710,Citizen of United States,US
658543,Citizen of United States,US
185190,Citizen of United States,US
448612,Citizen of United States,US
937841,Citizen of United States,US
813045,Citizen of United States,US
594212,Citizen of Sweden,SE
999940,Citizen of United States,US
614940,Citizen of United States,US
712279,Citizen of United States,US
846547,Citizen of United States,US
516895,Citizen of United States,US
957209,Citizen of United States,US
655053,Citizen of United States,US
142564,Citizen of United States,US
174344,Citizen of United States,US
727637,Citizen of United States,US
148342,Citizen of United States,US
407899,Citizen of United States,US
971229,Citizen of United States,US
267259,Citizen of United States,US
304444,Citizen of United States,US
883344,Citizen of United States,US
851601,Citizen of United States,US
171080,Citizen of United States,US
192477,Citizen of United States,US
891527,Citizen of United States,US
908875,Citizen of United States,US
957434,Citizen of United States,US
451837,Citizen of United States,US
455191,Citizen of Eritrea,ER
914019,Citizen of United States,US
693336,Citizen of United States,US
739308,Citizen of United States,US
893694,Citizen of United States,US
118766,Citizen of United States,US
670932,Citizen of United States,US
608146,Citizen of United States,US
328723,Citizen of United States,US
575479,Citizen of United States,US
248315,Citizen of United States,US
169369,Citizen of United States,US
939417,Citizen of United States,US
338737,Citizen of United States,US
787481,Citizen of United States,US
647244,Citizen of United States,US
668704,Citizen of United States,US
845215,Citizen of United States,US
392197,Citizen of United States,US
977554,Citizen of United States,US
708730,Citizen of United States,US
132664,Citizen of United States,US
736540,Citizen of United States,US
908723,Citizen of United States,US
919071,Citizen of United States,US
757138,Citizen of United States,US
307539,Citizen of United States,US
741429,Citizen of United States,US
739313,Citizen of United States,US
227488,Citizen of United States,US
455916,Citizen of United States,US
137060,Citizen of United States,US
155181,Citizen of United States,US
380995,Citizen of United States,US
489412,Citizen of United States,US
828976,Citizen of United States,US
438586,Citizen of United States,US
370733,Citizen of United States,US
643854,Citizen of United States,US
860550,Citizen of United States,US
822274,Citizen of United States,US
306423,Citizen of United States,US
668139,Citizen of United States,US
786333,Citizen of United States,US
920471,Citizen of United States,US
829120,Citizen of United States,US
826281,Citizen of United States,US
466528,Citizen of United States,US
796767,Citizen of United States,US
228979,Citizen of United States,US
251850,Citizen of United States,US
373193,Citizen of United States,US
685024,Citizen of United States,US
142204,Citizen of United States,US
675161,Citizen of United States,US
903536,Citizen of United States,US
171530,Citizen of United States,US
604417,Citizen of United States,US
272530,Citizen of United States,US
239073,Citizen of United States,US
532117,Citizen of United States,US
550475,Citizen of United States,US
146144,Citizen of United States,US
887381,Citizen of United States,US
875775,Citizen of United States,US
664800,Citizen of United States,US
293901,Citizen of United States,US
192986,Citizen of United States,US
532939,Citizen of United States,US
515919,Citizen of United States,US
334920,Citizen of United States,US
124740,Citizen of United States,US
776724,Citizen of United States,US
966045,Citizen of United States,US
772814,Citizen of United States,US
369134,Citizen of United States,US
460646,Citizen of United States,US
669461,Citizen of United States,US
825993,Citizen of United States,US
813745,Citizen of United States,US
427727,Citizen of United States,US
646307,Citizen of United States,US
591759,Citizen of United States,US
158900,Citizen of United States,US
468259,Citizen of United States,US
265279,Citizen of United States,US
453413,Citizen of United States,US
933593,Citizen of United States,US
190607,Citizen of United States,US
738390,Citizen of United States,US
586190,Citizen of United States,US
165868,Citizen of United States,US
217442,Citizen of United States,US
712480,Citizen of United States,US
119162,Citizen of Sweden,SE
978870,Citizen of United States,US
254036,Citizen of United States,US
630533,Citizen of United States,US
278056,Citizen of United States,US
712756,Citizen of United States,US
516585,Citizen of United States,US
747029,Citizen of United States,US
245939,Citizen of United States,US
550942,Citizen of United States,US
943877,Citizen of United States,US
435234,Citizen of Sweden,SE
713834,Citizen of United States,US
924291,Citizen of United States,US
475512,Citizen of United States,US
256522,Citizen of United States,US
972768,Citizen of United States,US
899603,Citizen of United States,US
520282,Citizen of United States,US
371378,Citizen of United States,US
107158,Citizen of United States,US
282013,Citizen of United States,US
306470,Citizen of United States,US
314917,Citizen of United States,US
905342,Citizen of United States,US
834917,Citizen of United States,US
724159,Citizen of United States,US
469789,Citizen of United States,US
697040,Citizen of United States,US
589439,Citizen of United States,US
464879,Citizen of United States,US
290686,Citizen of United States,US
159779,Citizen of United States,US
529107,Citizen of United States,US
719407,Citizen of Peru,PE
506807,Citizen of United States,US
339084,Citizen of United States,US
141131,Citizen of United States,US
484142,Citizen of United States,US
229423,Citizen of United States,US
895264,Citizen of United States,US
727140,Citizen of United States,US
701957,Citizen of United States,US
131827,Citizen of United States,US
695440,Citizen of United States,US
692746,Citizen of United States,US
167534,Citizen of United States,US
416792,Citizen of United States,US
498795,Citizen of United States,US
625931,Citizen of United States,US
702357,Citizen of United States,US
549737,Citizen of United States,US
674691,Citizen of United States,US
500373,Citizen of United States,US
505996,Citizen of United States,US
470721,Citizen of United States,US
712042,Citizen of United States,US
229778,Citizen of United States,US
268591,Citizen of United States,US
544923,Citizen of United States,US
135231,Citizen of United States,US
674671,Citizen of United States,US
364768,Citizen of Sweden,SE
472945,Citizen of United States,US
364377,Citizen of United States,US
395208,Citizen of United States,US
305749,Citizen of United States,US
737454,Citizen of United States,US
930850,Citizen of United States,US
577616,Citizen of United States,US
727161,Citizen of United States,US
324214,Citizen of United States,US
398578,Citizen of United States,US
791435,Citizen of United States,US
712853,Citizen of United States,US
353096,Citizen of United States,US
704661,Citizen of United States,US
245219,Citizen of United States,US
132216,Citizen of United States,US
347244,Citizen of United States,US
923439,Citizen of United States,US
988037,Citizen of United States,US
236064,Citizen of United States,US
358607,Citizen of United States,US
882353,Citizen of United States,US
249278,Citizen of United States,US
464290,Citizen of United States,US
809774,Citizen of United States,US
749899,Citizen of United States,US
720112,Citizen of United States,US
339442,Citizen of United States,US
399718,Citizen of United States,US
891055,Citizen of United States,US
723167,Citizen of United States,US
247438,Citizen of United States,US
467204,Citizen of United States,US
690564,Citizen of United States,US
402469,Citizen of United States,US
905981,Citizen of United States,US
615172,Citizen of United States,US
543182,Citizen of United States,US
197752,Citizen of United States,US
926826,Citizen of United States,US
557392,Citizen of United States,US
581923,Citizen of United States,US
676255,Citizen of United States,US
381972,Citizen of United States,US
976925,Citizen of United States,US
124469,Citizen of United States,US
832397,Citizen of United States,US
852337,Citizen of United States,US
797872,Citizen of United States,US
274432,Citizen of United States,US
326023,Citizen of Peru,PE
272797,Citizen of United States,US
312044,Citizen of United States,US
111031,Citizen of United States,US
427095,Citizen of United States,US
984496,Citizen of United States,US
905576,Citizen of United States,US
434773,Citizen of United States,US
796572,Citizen of United States,US
574400,Citizen of United States,US
984072,Citizen of United States,US
736723,Citizen of United States,US
787978,Citizen of United States,US
572218,Citizen of United States,US
819660,Citizen of United States,US
225981,Citizen of United States,US
169879,Citizen of United States,US
782760,Citizen of United States,US
321291,Citizen of United States,US
571048,Citizen of United States,US
467584,Citizen of United States,US
550595,Citizen of United States,US
374910,Citizen of United States,US
299722,Citizen of United States,US
824431,Citizen of United States,US
204475,Citizen of United States,US
447413,Citizen of United States,US
497717,Citizen of United States,US
743216,Citizen of United States,US
627118,Citizen of United States,US
644833,Citizen of Sweden,SE
569179,Citizen of United States,US
525426,Citizen of United States,US
195860,Citizen of United States,US
681233,Citizen of United States,US
541423,Citizen of United States,US
378302,Citizen of United States,US
379950,Citizen of United States,US
792801,Citizen of United States,US
111931,Citizen of United States,US
113834,Citizen of United States,US
227931,Citizen of United States,US
153493,Citizen of United States,US
354682,Citizen of United States,US
504371,Citizen of United States,US
331209,Citizen of United States,US
268365,Citizen of United States,US
863623,Citizen of United States,US
107118,Citizen of United States,US
695939,Citizen of United States,US
851688,Citizen of United States,US
305472,Citizen of United States,US
748611,Citizen of United States,US
872608,Citizen of United States,US
857223,Citizen of United States,US
360342,Citizen of United States,US
177259,Citizen of United States,US
674770,Citizen of Sweden,SE
998016,Citizen of United States,US
942237,Citizen of United States,US
705177,Citizen of United States,US
594203,Citizen of United States,US
111945,Citizen of United States,US
931945,Citizen of United States,US
887691,Citizen of United States,US
178089,Citizen of United States,US
144174,Citizen of United States,US
325072,Citizen of United States,US
312081,Citizen of United States,US
463813,Citizen of United States,US
948049,Citizen of United States,US
930571,Citizen of United States,US
858255,Citizen of United States,US
187899,Citizen of United States,US
257817,Citizen of United States,US
181612,Citizen of Eritrea,ER
707322,Citizen of United States,US
324873,Citizen of United States,US
467557,Citizen of United States,US
235234,Citizen of United States,US
942500,Citizen of United States,US
918635,Citizen of United States,US
827052,Citizen of United States,US
465006,Citizen of United States,US
621663,Citizen of United States,US
108936,Citizen of United States,US
103154,Citizen of United States,US
980235,Citizen of United States,US
438636,Citizen of United States,US
403611,Citizen of United States,US
650462,Citizen of United States,US
315867,Citizen of United States,US
650431,Citizen of United States,US
770430,Citizen of United States,US
541213,Citizen of United States,US
774990,Citizen of United States,US
256159,Citizen of United States,US
361132,Citizen of United States,US
745555,Citizen of United States,US
874828,Citizen of United States,US
851684,Citizen of United States,US
709552,Citizen of United States,US
464198,Citizen of United States,US
804769,Citizen of United States,US
695903,Citizen of Peru,PE
624735,Citizen of United States,US
955778,Citizen of United States,US
572769,Citizen of United States,US
594131,Citizen of United States,US
960749,Citizen of United States,US
265212,Citizen of United States,US
435692,Citizen of United States,US
470859,Citizen of United States,US
212304,Citizen of United States,US
456032,Citizen of United States,US
642128,Citizen of United States,US
806597,Citizen of United States,US
823435,Citizen of United States,US
547914,Citizen of United States,US
231623,Citizen of United States,US
867799,Citizen of United States,US
374475,Citizen of United States,US
612749,Citizen of United States,US
545590,Citizen of United States,US
302700,Citizen of United States,US
993920,Citizen of United States,US
739141,Citizen of United States,US
862594,Citizen of United States,US
561229,Citizen of United States,US
952678,Citizen of United States,US
133671,Citizen of United States,US
620476,Citizen of United States,US
682293,Citizen of United States,US
304560,Citizen of United States,US
804351,Citizen of United States,US
409123,Citizen of United States,US
980931,Citizen of United States,US
200509,Citizen of United States,US
304019,Citizen of United States,US
865124,Citizen of United States,US
698183,Citizen of United States,US
295281,Citizen of United States,US
770258,Citizen of United States,US
428348,Citizen of United States,US
400033,Citizen of United States,US
456817,Citizen of United States,US
843516,Citizen of United States,US
987164,Citizen of United States,US
841789,Citizen of United States,US
223614,Citizen of United States,US
700781,Citizen of United States,US
241940,Citizen of United States,US
170028,Citizen of United States,US
434439,Citizen of United States,US
989014,Citizen of United States,US
322814,Citizen of United States,US
119598,Citizen of United States,US
456753,Citizen of United States,US
662114,Citizen of United States,US
254662,Citizen of United States,US
426625,Citizen of United States,US
794698,Citizen of United States,US
286735,Citizen of United States,US
497429,Citizen of United States,US
800576,Citizen of United States,US
787447,Citizen of United States,US
750111,Citizen of United States,US
752374,Citizen of United States,US
491200,Citizen of United States,US
406276,Citizen of United States,US
394556,Citizen of United States,US
494112,Citizen of United States,US
544984,Citizen of United States,US
932038,Citizen of United States,US
253374,Citizen of United States,US
970069,Citizen of United States,US
791686,Citizen of United States,US
969552,Citizen of United States,US
768599,Citizen of United States,US
275295,Citizen of United States,US
139693,Citizen of United States,US
275385,Citizen of United States,US
890743,Citizen of United States,US
735160,Citizen of United States,US
336392,Citizen of United States,US
551909,Citizen of United States,US
436640,Citizen of United States,US
443432,Citizen of United States,US
420275,Citizen of United States,US
205999,Citizen of United States,US
612760,Citizen of United States,US
660226,Citizen of United States,US
972745,Citizen of United States,US
728227,Citizen of United States,US
355670,Citizen of United States,US
588221,Citizen of United States,US
398523,Citizen of United States,US
535182,Citizen of United States,US
785082,Citizen of United States,US
830106,Citizen of United States,US
578035,Citizen of United States,US
176297,Citizen of United States,US
487161,Citizen of United States,US
457190,Citizen of United States,US
322115,Citizen of United States,US
585334,Citizen of United States,US
968007,Citizen of United States,US
734228,Citizen of United States,US
425934,Citizen of United States,US
381635,Citizen of United States,US
238229,Citizen of United States,US
786287,Citizen of United States,US
596508,Citizen of United States,US
836867,Citizen of United States,US
121006,Citizen of United States,US
808223,Citizen of United States,US
841455,Citizen of United States,US
287900,Citizen of United States,US
725903,Citizen of United States,US
775062,Citizen of United States,US
400683,Citizen of United States,US
488373,Citizen of United States,US
707115,Citizen of United States,US
433267,Citizen of United States,US
610208,Citizen of United States,US
495888,Citizen of United States,US
409266,Citizen of United States,US
167300,Citizen of United States,US
756886,Citizen of United States,US
210832,Citizen of United States,US
630116,Citizen of United States,US
723007,Citizen of United States,US
540561,Citizen of United States,US
356706,Citizen of United States,US
136082,Citizen of United States,US
685283,Citizen of United States,US
719916,Citizen of United States,US
683742,Citizen of United States,US
171621,Citizen of United States,US
768581,Citizen of United States,US
682567,Citizen of United States,US
604593,Citizen of United States,US
770588,Citizen of United States,US
490775,Citizen of United States,US
562519,Citizen of United States,US
842840,Citizen of United States,US
464152,Citizen of United States,US
917914,Citizen of United States,US
150168,Citizen of United States,US
896578,Citizen of United States,US
564827,Citizen of United States,US
552323,Citizen of United States,US
254518,Citizen of United States,US
942870,Citizen of United States,US
419276,Citizen of United States,US
757917,Citizen of United States,US
804489,Citizen of United States,US
930127,Citizen of United States,US
405836,Citizen of United States,US
905907,Citizen of United States,US
874338,Citizen of United States,US
537227,Citizen of United States,US
575434,Citizen of United States,US
815241,Citizen of United States,US
615317,Citizen of United States,US
931245,Citizen of United States,US
647178,Citizen of United States,US
956512,Citizen of United States,US
135223,Citizen of United States,US
718478,Citizen of United States,US
442875,Citizen of United States,US
832472,Citizen of United States,US
902774,Citizen of United States,US
768690,Citizen of United States,US
655002,Citizen of United States,US
604394,Citizen of United States,US
190025,Citizen of United States,US
779014,Citizen of United States,US
569731,Citizen of United States,US
328114,Citizen of United States,US
693049,Citizen of United States,US
761707,Citizen of United States,US
695436,Citizen of United States,US
412256,Citizen of United States,US
639237,Citizen of United States,US
387008,Citizen of United States,US
733291,Citizen of United States,US
383740,Citizen of United States,US
707969,Citizen of United States,US
472725,Citizen of United States,US
815595,Citizen of United States,US
775843,Citizen of United States,US
391003,Citizen of United States,US
961766,Citizen of United States,US
190976,Citizen of United States,US
358429,Citizen of United States,US
305030,Citizen of United States,US
625915,Citizen of United States,US
836620,Citizen of United States,US
116376,Citizen of United States,US
646636,Citizen of Peru,PE
380772,Citizen of United States,US
758634,Citizen of United States,US
133415,Citizen of Nepal,NP
361381,Citizen of United States,US
792627,Citizen of United States,US
685316,Citizen of United States,US
278444,Citizen of United States,US
283044,Citizen of United States,US
272823,Citizen of United States,US
241096,Citizen of United States,US
514152,Citizen of United States,US
368627,Citizen of United States,US
670997,Citizen of United States,US
501711,Citizen of United States,US
564244,Citizen of United States,US
525677,Citizen of United States,US
414232,Citizen of United States,US
855782,Citizen of United States,US
879069,Citizen of United States,US
594334,Citizen of United States,US
602024,Citizen of United States,US
893286,Citizen of United States,US
309976,Citizen of United States,US
248911,Citizen of United States,US
788013,Citizen of United States,US
488711,Citizen of United States,US
247022,Citizen of United States,US
737503,Citizen of United States,US
625499,Citizen of Sweden,SE
222812,Citizen of United States,US
757879,Citizen of United States,US
627511,Citizen of United States,US
284011,Citizen of United States,US
923779,Citizen of United States,US
647097,Citizen of United States,US
851081,Citizen of United States,US
128251,Citizen of United States,US
325372,Citizen of United States,US
629159,Citizen of United States,US
222756,Citizen of United States,US
262262,Citizen of United States,US
857773,Citizen of United States,US
954263,Citizen of United States,US
982248,Citizen of United States,US
724647,Citizen of United States,US
441985,Citizen of United States,US
365617,Citizen of United States,US
341613,Citizen of United States,US
742734,Citizen of United States,US
943100,Citizen of United States,US
450000,Citizen of United States,US
706670,Citizen of United States,US
689830,Citizen of United States,US
981375,Citizen of United States,US
970876,Citizen of United States,US
445847,Citizen of United States,US
744001,Citizen of United States,US
321788,Citizen of Peru,PE
494015,Citizen of United States,US
245654,Citizen of United States,US
326673,Citizen of United States,US
728723,Citizen of United States,US
360930,Citizen of United States,US
169104,Citizen of United States,US
238393,Citizen of United States,US
132452,Citizen of United States,US
684523,Citizen of United States,US
627224,Citizen of United States,US
991238,Citizen of United States,US
783862,Citizen of United States,US
310748,Citizen of United States,US
951862,Citizen of United States,US
159413,Citizen of United States,US
195133,Citizen of United States,US
732170,Citizen of United States,US
490639,Citizen of United States,US
433631,Citizen of United States,US
661527,Citizen of United States,US
789406,Citizen of United States,US
933941,Citizen of United States,US
727756,Citizen of United States,US
951266,Citizen of United States,US
981356,Citizen of United States,US
387672,Citizen of United States,US
742840,Citizen of United States,US
373530,Citizen of Peru,PE
409631,Citizen of United States,US
773108,Citizen of United States,US
668951,Citizen of United States,US
626443,Citizen of United States,US
924102,Citizen of United States,US
713849,Citizen of United States,US
447465,Citizen of United States,US
910982,Citizen of United States,US
570768,Citizen of United States,US
400665,Citizen of United States,US
871170,Citizen of United States,US
445314,Citizen of United States,US
652594,Citizen of United States,US
612088,Citizen of Sweden,SE
876641,Citizen of United States,US
237859,Citizen of United States,US
384127,Citizen of United States,US
674701,Citizen of United States,US
416851,Citizen of United States,US
584238,Citizen of United States,US
182620,Citizen of United States,US
802914,Citizen of Eritrea,ER
195418,Citizen of United States,US
492086,Citizen of United States,US
879290,Citizen of United States,US
226743,Citizen of United States,US
431356,Citizen of United States,US
147236,Citizen of United States,US
650256,Citizen of United States,US
412011,Citizen of United States,US
632633,Citizen of United States,US
484128,Citizen of United States,US
895727,Citizen of United States,US
297339,Citizen of United States,US
947087,Citizen of United States,US
384590,Citizen of United States,US
920417,Citizen of United States,US
860394,Citizen of United States,US
260822,Citizen of United States,US
738191,Citizen of United States,US
821075,Citizen of United States,US
510094,Citizen of United States,US
170810,Citizen of United States,US
766930,Citizen of United States,US
863416,Citizen of United States,US
332396,Citizen of Eritrea,ER
772628,Citizen of United States,US
504916,Citizen of United States,US
691897,Citizen of United States,US
602741,Citizen of United States,US
611950,Citizen of United States,US
879419,Citizen of United States,US
402365,Citizen of United States,US
967524,Citizen of United States,US
640860,Citizen of United States,US
474428,Citizen of United States,US
239830,Citizen of United States,US
985541,Citizen of United States,US
572100,Citizen of United States,US
324239,Citizen of United States,US
901925,Citizen of United States,US
869017,Citizen of United States,US
674370,Citizen of United States,US
885881,Citizen of United States,US
597900,Citizen of United States,US
993566,Citizen of United States,US
688246,Citizen of United States,US
996760,Citizen of United States,US
748895,Citizen of United States,US
434056,Citizen of United States,US
838059,Citizen of United States,US
524450,Citizen of United States,US
304033,Citizen of United States,US
649471,Citizen of United States,US
455905,Citizen of United States,US
286620,Citizen of United States,US
550155,Citizen of United States,US
489429,Citizen of United States,US
895639,Citizen of United States,US
413733,Citizen of United States,US
960007,Citizen of United States,US
220276,Citizen of United States,US
974282,Citizen of United States,US
935156,Citizen of United States,US
879863,Citizen of Eritrea,ER
344821,Citizen of United States,US
274165,Citizen of United States,US
285388,Citizen of United States,US
826435,Citizen of United States,US
550130,Citizen of United States,US
328585,Citizen of United States,US
757708,Citizen of United States,US
478566,Citizen of United States,US
396496,Citizen of United States,US
754430,Citizen of United States,US
479429,Citizen of United States,US
584286,Citizen of United States,US
799461,Citizen of United States,US
569518,Citizen of United States,US
954073,Citizen of United States,US
807873,Citizen of United States,US
195738,Citizen of United States,US
737556,Citizen of United States,US
926709,Citizen of United States,US
979987,Citizen of United States,US
460205,Citizen of United States,US
809290,Citizen of United States,US
997714,Citizen of United States,US
536812,Citizen of United States,US
361892,Citizen of United States,US
489336,Citizen of Sweden,SE
281987,Citizen of Sweden,SE
876327,Citizen of United States,US
632379,Citizen of United States,US
387771,Citizen of United States,US
374567,Citizen of United States,US
433256,Citizen of United States,US
475510,Citizen of United States,US
901986,Citizen of United States,US
319071,Citizen of United States,US
601784,Citizen of United States,US
770777,Citizen of United States,US
448957,Citizen of United States,US
338624,Citizen of United States,US
147056,Citizen of United States,US
551712,Citizen of United States,US
469747,Citizen of United States,US
504896,Citizen of Sweden,SE
655811,Citizen of United States,US
626897,Citizen of United States,US
742650,Citizen of United States,US
597444,Citizen of United States,US
223859,Citizen of United States,US
197347,Citizen of United States,US
772548,Citizen of United States,US
531459,Citizen of United States,US
618305,Citizen of United States,US
265269,Citizen of United States,US
754438,Citizen of United States,US
716503,Citizen of United States,US
792287,Citizen of United States,US
460495,Citizen of United States,US
977868,Citizen of United States,US
543226,Citizen of United States,US
381536,Citizen of United States,US
771446,Citizen of United States,US
981848,Citizen of United States,US
109768,Citizen of United States,US
605987,Citizen of United States,US
432283,Citizen of United States,US
471406,Citizen of United States,US
711191,Citizen of United States,US
671882,Citizen of United States,US
358418,Citizen of United States,US
604232,Citizen of Peru,PE
162151,Citizen of United States,US
705851,Citizen of United States,US
331516,Citizen of United States,US
316867,Citizen of United States,US
701373,Citizen of United States,US
817870,Citizen of United States,US
752154,Citizen of United States,US
100523,Citizen of United States,US
203596,Citizen of United States,US
774495,Citizen of United States,US
394832,Citizen of United States,US
907056,Citizen of United States,US
747943,Citizen of United States,US
597642,Citizen of United States,US
966242,Citizen of United States,US
787419,Citizen of United States,US
219534,Citizen of United States,US
792208,Citizen of United States,US
264883,Citizen of United States,US
454355,Citizen of United States,US
103694,Citizen of United States,US
880575,Citizen of United States,US
224614,Citizen of United States,US
666646,Citizen of United States,US
671788,Citizen of United States,US
507277,Citizen of United States,US
898595,Citizen of United States,US
171293,Citizen of United States,US
645638,Citizen of United States,US
485848,Citizen of United States,US
724287,Citizen of United States,US
499772,Citizen of United States,US
555896,Citizen of United States,US
878293,Citizen of United States,US
953198,Citizen of United States,US
688591,Citizen of United States,US
530325,Citizen of United States,US
147914,Citizen of United States,US
610888,Citizen of United States,US
757378,Citizen of United States,US
703208,Citizen of United States,US
856178,Citizen of United States,US
733973,Citizen of United States,US
248338,Citizen of United States,US
213412,Citizen of United States,US
708527,Citizen of United States,US
964615,Citizen of United States,US
809353,Citizen of United States,US
799837,Citizen of United States,US
732615,Citizen of United States,US
274969,Citizen of United States,US
360352,Citizen of United States,US
797268,Citizen of United States,US
538113,Citizen of United States,US
294031,Citizen of United States,US
132203,Citizen of United States,US
874280,Citizen of United States,US
386581,Citizen of United States,US
209496,Citizen of United States,US
470535,Citizen of United States,US
321374,Citizen of United States,US
348244,Citizen of United States,US
468690,Citizen of United States,US
539822,Citizen of United States,US
552489,Citizen of United States,US
532480,Citizen of United States,US
607587,Citizen of United States,US
632109,Citizen of United States,US
432546,Citizen of United States,US
155506,Citizen of United States,US
152448,Citizen of United States,US
328465,Citizen of United States,US
719495,Citizen of United States,US
798302,Citizen of United States,US
951171,Citizen of United States,US
377063,Citizen of United States,US
945679,Citizen of United States,US
297886,Citizen of United States,US
516208,Citizen of United States,US
816334,Citizen of United States,US
799762,Citizen of United States,US
285985,Citizen of United States,US
475627,Citizen of United States,US
900809,Citizen of United States,US
993533,Citizen of Peru,PE
744139,Citizen of United States,US
534008,Citizen of United States,US
933483,Citizen of United States,US
708510,Citizen of United States,US
678226,Citizen of United States,US
278409,Citizen of United States,US
352085,Citizen of United States,US
160688,Citizen of United States,US
669020,Citizen of United States,US
836772,Citizen of United States,US
456961,Citizen of United States,US
383872,Citizen of United States,US
861964,Citizen of United States,US
307258,Citizen of United States,US
867499,Citizen of United States,US
744108,Citizen of United States,US
865038,Citizen of United States,US
589555,Citizen of United States,US
724498,Citizen of United States,US
101462,Citizen of United States,US
962695,Citizen of United States,US
520680,Citizen of United States,US
211765,Citizen of United States,US
561534,Citizen of United States,US
429397,Citizen of United States,US
262868,Citizen of United States,US
321359,Citizen of United States,US
824920,Citizen of United States,US
190175,Citizen of United States,US
413839,Citizen of United States,US
779217,Citizen of United States,US
698444,Citizen of United States,US
732231,Citizen of United States,US
777578,Citizen of United States,US
593386,Citizen of United States,US
362849,Citizen of United States,US
715486,Citizen of United States,US
534810,Citizen of United States,US
616101,Citizen of United States,US
664587,Citizen of United States,US
165421,Citizen of United States,US
312473,Citizen of Peru,PE
148066,Citizen of United States,US
313128,Citizen of United States,US
672378,Citizen of United States,US
882363,Citizen of United States,US
227819,Citizen of United States,US
992949,Citizen of United States,US
180556,Citizen of United States,US
320493,Citizen of United States,US
962924,Citizen of United States,US
699792,Citizen of United States,US
351443,Citizen of United States,US
239926,Citizen of United States,US
901049,Citizen of Eritrea,ER
151183,Citizen of United States,US
540245,Citizen of Costa Rica,CR
901412,Citizen of United States,US
848241,Citizen of United States,US
198591,Citizen of United States,US
796554,Citizen of United States,US
712374,Citizen of United States,US
393171,Citizen of United States,US
318551,Citizen of United States,US
774898,Citizen of United States,US
502888,Citizen of United States,US
